frame_index,filename,timestamp_seconds,timestamp_clock,segment,script_text
34,frame_000034_00-00-33-000.jpg,33.000,00:00:33.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
35,frame_000035_00-00-34-000.jpg,34.000,00:00:34.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
36,frame_000036_00-00-35-000.jpg,35.000,00:00:35.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
37,frame_000037_00-00-36-000.jpg,36.000,00:00:36.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
38,frame_000038_00-00-37-000.jpg,37.000,00:00:37.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
39,frame_000039_00-00-38-000.jpg,38.000,00:00:38.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
40,frame_000040_00-00-39-000.jpg,39.000,00:00:39.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
41,frame_000041_00-00-40-000.jpg,40.000,00:00:40.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
42,frame_000042_00-00-41-000.jpg,41.000,00:00:41.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
43,frame_000043_00-00-42-000.jpg,42.000,00:00:42.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
44,frame_000044_00-00-43-000.jpg,43.000,00:00:43.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
45,frame_000045_00-00-44-000.jpg,44.000,00:00:44.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
46,frame_000046_00-00-45-000.jpg,45.000,00:00:45.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
47,frame_000047_00-00-46-000.jpg,46.000,00:00:46.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
48,frame_000048_00-00-47-000.jpg,47.000,00:00:47.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
49,frame_000049_00-00-48-000.jpg,48.000,00:00:48.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
50,frame_000050_00-00-49-000.jpg,49.000,00:00:49.000,Mở đầu,"Chào các bạn. Hôm nay chúng ta lại tiếp tục với một điều tưởng chừng rất hiển nhiên: Âm nhân âm bằng dương. Chắc chắn bạn biết nó đúng mà không cần nghĩ. Nhưng có thể bạn chưa từng dừng lại để hỏi: Tại sao lại như vậy? Hỏi xung quanh bạn sẽ thấy đủ kiểu trả lời. Có người bảo 'quy ước thế thôi'. Có người vẽ ra hình ảnh nợ nần, tài sản. Có người nói 'đi lùi rồi quay đầu thì lại đi tới'. Nhưng câu hỏi thật sự: những cách đó là chứng minh, hay chỉ giúp bạn dễ nhớ? Hôm nay mình muốn làm rõ: Âm nhân âm bằng dương không phải quy ước ai đó đặt ra cho có. Nó là kết quả tất yếu khi bạn muốn số âm hoạt động như số bình thường."
